startTime,endTime,sampleLabel,responseTime,isSuccsessful,isFailed,responseCode
1716030665702,1716030665787,GET_card,85,1,0,200
1716030665686,1716030665789,GET_mainPage,103,1,0,200
1716030665730,1716030665789,POST_card,59,1,0,200
1716030664841,1716030665790,POST_confirm,949,1,0,200
1716030665730,1716030665814,POST_card,84,1,0,200
1716030665142,1716030665816,POST_confirm,674,1,0,200
1716030664666,1716030665816,POST_confirm,1150,1,0,200
1716030665728,1716030665821,GET_category,93,0,1,503
1716030665763,1716030665824,GET_card,61,1,0,200
1716030665039,1716030665827,POST_confirm,788,1,0,200
1716030665730,1716030665830,GET_category,100,0,1,503
1716030664085,1716030665830,POST_confirm,1745,1,0,200
1716030663921,1716030665832,POST_confirm,1911,1,0,200
1716030665739,1716030665833,GET_card,94,1,0,200
1716030665747,1716030665836,GET_mainPage,89,1,0,200
1716030665745,1716030665839,POST_card,94,1,0,200
1716030665735,1716030665840,GET_mainPage,105,1,0,200
1716030665772,1716030665846,GET_category,74,0,1,503
1716030664547,1716030665847,POST_confirm,1300,1,0,200
1716030665785,1716030665849,POST_card,64,1,0,200
1716030665772,1716030665855,GET_card,83,1,0,200
1716030664618,1716030665857,POST_confirm,1239,1,0,200
1716030664560,1716030665862,POST_confirm,1302,1,0,200
1716030664528,1716030665865,POST_confirm,1337,1,0,200
1716030664442,1716030665867,POST_confirm,1425,1,0,200
1716030665789,1716030665872,GET_category,83,0,1,503
1716030665790,1716030665877,GET_mainPage,87,1,0,200
1716030665824,1716030665883,POST_card,59,1,0,200
1716030665830,1716030665885,GET_card,55,1,0,200
1716030665787,1716030665892,POST_card,105,1,0,200
1716030665836,1716030665896,GET_category,60,0,1,503
1716030665817,1716030665898,GET_mainPage,81,1,0,200
1716030665821,1716030665903,GET_card,82,1,0,200
1716030665833,1716030665905,POST_card,72,1,0,200
1716030665827,1716030665909,GET_mainPage,82,1,0,200
1716030665832,1716030665912,GET_mainPage,80,1,0,200
1716030665816,1716030665918,GET_mainPage,102,1,0,200
1716030665855,1716030665921,POST_card,66,1,0,200
1716030665873,1716030665926,GET_card,53,1,0,200
1716030665846,1716030665931,GET_card,85,1,0,200
1716030665847,1716030665932,GET_mainPage,85,1,0,200
1716030665830,1716030665937,GET_mainPage,107,1,0,200
1716030665224,1716030665937,POST_confirm,713,1,0,200
1716030665261,1716030665942,POST_confirm,681,1,0,200
1716030665841,1716030665942,GET_category,101,0,1,503
1716030665867,1716030665943,GET_mainPage,76,1,0,200
1716030665877,1716030665943,GET_category,66,0,1,503
1716030665857,1716030665952,GET_mainPage,95,1,0,200
1716030665898,1716030665964,GET_category,66,0,1,503
1716030665885,1716030665966,POST_card,81,1,0,200
1716030665896,1716030665970,GET_card,74,1,0,200
1716030665865,1716030665973,GET_mainPage,108,1,0,200
1716030665903,1716030665976,POST_card,73,1,0,200
1716030665862,1716030665979,GET_mainPage,117,1,0,200
1716030665918,1716030665989,GET_category,71,0,1,503
1716030665926,1716030665992,POST_card,66,1,0,200
1716030664118,1716030665997,POST_confirm,1879,1,0,200
1716030663998,1716030666001,POST_confirm,2003,1,0,200
1716030665913,1716030666003,GET_category,90,0,1,503
1716030665932,1716030666009,GET_category,77,0,1,503
1716030665909,1716030666009,GET_category,100,0,1,503
1716030664481,1716030666009,POST_confirm,1528,1,0,200
1716030665931,1716030666013,POST_card,82,1,0,200
1716030664794,1716030666015,POST_confirm,1221,1,0,200
1716030665937,1716030666017,GET_category,80,0,1,503
1716030665943,1716030666022,GET_card,79,1,0,200
1716030665240,1716030666027,POST_confirm,787,1,0,200
1716030665942,1716030666027,GET_mainPage,85,1,0,200
1716030665942,1716030666027,GET_card,85,1,0,200
1716030665943,1716030666031,GET_category,88,0,1,503
1716030665102,1716030666033,POST_confirm,931,1,0,200
1716030665937,1716030666043,GET_mainPage,106,1,0,200
1716030665989,1716030666045,GET_card,56,1,0,200
1716030665952,1716030666049,GET_category,97,0,1,503
1716030665970,1716030666052,POST_card,82,1,0,200
1716030665973,1716030666052,GET_category,79,0,1,503
1716030666003,1716030666054,GET_card,51,1,0,200
1716030664197,1716030666054,POST_confirm,1857,1,0,200
1716030665979,1716030666059,GET_category,80,0,1,503
1716030665964,1716030666059,GET_card,95,1,0,200
1716030666010,1716030666063,GET_card,53,1,0,200
1716030664085,1716030666064,POST_confirm,1979,1,0,200
1716030665519,1716030666086,POST_confirm,567,1,0,200
1716030666010,1716030666095,GET_card,85,1,0,200
1716030666022,1716030666096,POST_card,74,1,0,200
1716030666017,1716030666099,GET_card,82,1,0,200
1716030665476,1716030666099,POST_confirm,623,1,0,200
1716030664516,1716030666104,POST_confirm,1588,1,0,200
1716030666010,1716030666106,GET_mainPage,96,1,0,200
1716030666031,1716030666107,GET_card,76,1,0,200
1716030665997,1716030666107,GET_mainPage,110,1,0,200
1716030664641,1716030666107,POST_confirm,1466,1,0,200
1716030665281,1716030666112,POST_confirm,831,1,0,200
1716030664573,1716030666113,POST_confirm,1540,1,0,200
1716030666001,1716030666113,GET_mainPage,112,1,0,200
1716030666033,1716030666117,GET_mainPage,84,1,0,200
1716030666027,1716030666117,GET_category,90,0,1,503
1716030664952,1716030666121,POST_confirm,1169,1,0,200
1716030664857,1716030666123,POST_confirm,1266,1,0,200
1716030666054,1716030666125,POST_card,71,1,0,200
1716030666027,1716030666126,POST_card,99,1,0,200
1716030666045,1716030666127,POST_card,82,1,0,200
1716030666044,1716030666129,GET_category,85,0,1,503
1716030666027,1716030666129,GET_mainPage,102,1,0,200
1716030666053,1716030666134,GET_card,81,1,0,200
1716030666015,1716030666139,GET_mainPage,124,1,0,200
1716030666064,1716030666139,GET_mainPage,75,1,0,200
1716030666049,1716030666139,GET_card,90,1,0,200
1716030664981,1716030666146,POST_confirm,1165,1,0,200
1716030666094,1716030666149,POST_card,55,1,0,200
1716030666059,1716030666152,POST_card,93,1,0,200
1716030666059,1716030666155,GET_card,96,1,0,200
1716030666098,1716030666160,POST_card,62,1,0,200
1716030666063,1716030666165,POST_card,102,1,0,200
1716030664230,1716030666172,POST_confirm,1942,1,0,200
1716030666054,1716030666172,GET_mainPage,118,1,0,200
1716030666112,1716030666173,GET_category,61,0,1,503
1716030666106,1716030666178,POST_card,72,1,0,200
1716030666086,1716030666178,GET_mainPage,92,1,0,200
1716030665396,1716030666184,POST_confirm,788,1,0,200
1716030666116,1716030666183,GET_card,67,1,0,200
1716030665146,1716030666186,POST_confirm,1040,1,0,200
1716030666129,1716030666190,GET_card,61,1,0,200
1716030666099,1716030666190,GET_mainPage,91,1,0,200
1716030666112,1716030666190,GET_mainPage,78,1,0,200
1716030666106,1716030666193,GET_category,87,0,1,503
1716030664943,1716030666196,POST_confirm,1253,1,0,200
1716030666138,1716030666199,POST_card,61,1,0,200
1716030666103,1716030666199,GET_mainPage,96,1,0,200
1716030664747,1716030666203,POST_confirm,1456,1,0,200
1716030666105,1716030666208,GET_category,103,0,1,503
1716030666138,1716030666211,GET_category,73,0,1,503
1716030666122,1716030666213,GET_mainPage,91,1,0,200
1716030666116,1716030666215,GET_category,99,0,1,503
1716030666154,1716030666220,POST_card,66,1,0,200
1716030666146,1716030666224,GET_mainPage,78,1,0,200
1716030666111,1716030666225,GET_mainPage,114,1,0,200
1716030666174,1716030666227,GET_card,53,1,0,200
1716030666133,1716030666229,POST_card,96,1,0,200
1716030666107,1716030666229,GET_mainPage,122,1,0,200
1716030664597,1716030666230,POST_confirm,1633,1,0,200
1716030666129,1716030666230,GET_category,101,0,1,503
1716030665479,1716030666233,POST_confirm,754,1,0,200
1716030664570,1716030666240,POST_confirm,1670,1,0,200
1716030666184,1716030666239,POST_card,55,1,0,200
1716030666121,1716030666242,GET_mainPage,121,1,0,200
1716030666138,1716030666242,GET_category,104,0,1,503
1716030664550,1716030666249,POST_confirm,1699,1,0,200
1716030666178,1716030666255,GET_category,77,0,1,503
1716030666190,1716030666261,POST_card,71,1,0,200
1716030666185,1716030666265,GET_mainPage,80,1,0,200
1716030666171,1716030666271,GET_category,100,0,1,503
1716030664491,1716030666273,POST_confirm,1782,1,0,200
1716030665288,1716030666273,POST_confirm,985,1,0,200
1716030666193,1716030666275,GET_card,82,1,0,200
1716030666195,1716030666278,GET_mainPage,83,1,0,200
1716030666191,1716030666279,GET_category,88,0,1,503
1716030666226,1716030666279,GET_category,53,0,1,503
1716030664495,1716030666282,POST_confirm,1787,1,0,200
1716030666224,1716030666281,GET_category,57,0,1,503
1716030666171,1716030666285,GET_mainPage,114,1,0,200
1716030666215,1716030666287,GET_card,72,1,0,200
1716030666229,1716030666287,GET_category,58,0,1,503
1716030666190,1716030666292,GET_category,102,0,1,503
1716030666230,1716030666295,GET_card,65,1,0,200
1716030666213,1716030666299,GET_category,86,0,1,503
1716030666243,1716030666302,GET_card,59,1,0,200
1716030666199,1716030666304,GET_category,105,0,1,503
1716030666184,1716030666304,GET_mainPage,120,1,0,200
1716030666211,1716030666305,GET_card,94,1,0,200
1716030665291,1716030666306,POST_confirm,1015,1,0,200
1716030666255,1716030666310,GET_card,55,1,0,200
1716030666208,1716030666312,GET_card,104,1,0,200
1716030666229,1716030666312,GET_mainPage,83,1,0,200
1716030666202,1716030666317,GET_mainPage,115,1,0,200
1716030664805,1716030666319,POST_confirm,1514,1,0,200
1716030666227,1716030666318,POST_card,91,1,0,200
1716030666248,1716030666329,GET_mainPage,81,1,0,200
1716030666243,1716030666337,GET_category,94,0,1,503
1716030666232,1716030666340,GET_mainPage,108,1,0,200
1716030665665,1716030666343,POST_confirm,678,1,0,200
1716030666271,1716030666345,GET_card,74,1,0,200
1716030665001,1716030666347,POST_confirm,1346,1,0,200
1716030666295,1716030666349,POST_card,54,1,0,200
1716030666239,1716030666349,GET_mainPage,110,1,0,200
1716030666265,1716030666351,GET_category,86,0,1,503
1716030665038,1716030666358,POST_confirm,1320,1,0,200
1716030666285,1716030666357,GET_category,72,0,1,503
1716030664953,1716030666358,POST_confirm,1405,1,0,200
1716030666292,1716030666359,GET_card,67,1,0,200
1716030666304,1716030666361,GET_category,57,0,1,503
1716030666273,1716030666365,GET_mainPage,92,1,0,200
1716030666287,1716030666367,POST_card,80,1,0,200
1716030666287,1716030666367,GET_card,80,1,0,200
1716030666302,1716030666368,POST_card,66,1,0,200
1716030666281,1716030666371,GET_mainPage,90,1,0,200
1716030666278,1716030666371,GET_category,93,0,1,503
1716030666279,1716030666372,GET_card,93,1,0,200
1716030666306,1716030666372,POST_card,66,1,0,200
1716030666275,1716030666372,POST_card,97,1,0,200
1716030666279,1716030666373,GET_card,94,1,0,200
1716030666273,1716030666375,GET_mainPage,102,1,0,200
1716030666310,1716030666380,POST_card,70,1,0,200
1716030666304,1716030666382,GET_card,78,1,0,200
1716030666281,1716030666382,GET_card,101,1,0,200
1716030666312,1716030666384,POST_card,72,1,0,200
1716030666337,1716030666392,GET_card,55,1,0,200
1716030666299,1716030666395,GET_card,96,1,0,200
1716030666312,1716030666400,GET_category,88,0,1,503
1716030666329,1716030666402,GET_category,73,0,1,503
1716030666340,1716030666413,GET_category,73,0,1,503
1716030666343,1716030666415,GET_mainPage,72,1,0,200
1716030666318,1716030666415,GET_category,97,0,1,503
1716030666350,1716030666416,GET_category,66,0,1,503
1716030666306,1716030666420,GET_mainPage,114,1,0,200
1716030666351,1716030666424,GET_card,73,1,0,200
1716030666318,1716030666427,GET_mainPage,109,1,0,200
1716030666367,1716030666427,POST_card,60,1,0,200
1716030666345,1716030666428,POST_card,83,1,0,200
1716030666359,1716030666432,POST_card,73,1,0,200
1716030666346,1716030666432,GET_mainPage,86,1,0,200
1716030666372,1716030666432,POST_card,60,1,0,200
1716030665452,1716030666442,POST_confirm,990,1,0,200
1716030666357,1716030666442,GET_card,85,1,0,200
1716030665188,1716030666443,POST_confirm,1255,1,0,200
1716030666382,1716030666446,POST_card,64,1,0,200
1716030664849,1716030666448,POST_confirm,1599,1,0,200
1716030666375,1716030666450,GET_category,75,0,1,503
1716030666357,1716030666451,GET_mainPage,94,1,0,200
1716030666371,1716030666454,GET_category,83,0,1,503
1716030666366,1716030666457,GET_category,91,0,1,503
1716030666400,1716030666459,GET_card,59,1,0,200
1716030666361,1716030666461,GET_card,100,1,0,200
1716030666371,1716030666461,GET_card,90,1,0,200
1716030666357,1716030666464,GET_mainPage,107,1,0,200
1716030666395,1716030666469,POST_card,74,1,0,200
1716030666373,1716030666474,POST_card,101,1,0,200
1716030665839,1716030666479,POST_confirm,640,1,0,200
