startTime,endTime,sampleLabel,responseTime,isSuccsessful,isFailed,responseCode
1723412016333,1723412016431,GET_main,98,1,0,200
1723412016333,1723412016544,GET_card,211,1,0,200
1723412016545,1723412016845,POST_order,300,1,0,200
1723412016545,1723412016648,GET_main,103,1,0,200
1723412016545,1723412016755,GET_card,210,1,0,200
1723412016755,1723412017054,POST_order,299,1,0,200
1723412016755,1723412016852,GET_main,97,1,0,200
1723412016755,1723412016968,GET_card,213,1,0,200
1723412016968,1723412017264,POST_order,296,1,0,200
1723412016968,1723412017067,GET_main,99,1,0,200
1723412016968,1723412017178,GET_card,210,1,0,200
1723412017178,1723412017478,POST_order,300,1,0,200
1723412017179,1723412017278,GET_main,99,1,0,200
1723412017178,1723412017393,GET_card,215,1,0,200
1723412017394,1723412017692,POST_order,298,1,0,200
1723412017394,1723412017490,GET_main,96,1,0,200
1723412017394,1723412017606,GET_card,212,1,0,200
1723412017606,1723412017911,POST_order,305,1,0,200
1723412017606,1723412017707,GET_main,101,1,0,200
1723412017606,1723412017820,GET_card,214,1,0,200
1723412017820,1723412018119,POST_order,299,1,0,200
1723412017820,1723412017922,GET_main,102,1,0,200
1723412017820,1723412018033,GET_card,213,1,0,200
1723412018034,1723412018336,POST_order,302,1,0,200
1723412018034,1723412018130,GET_main,96,1,0,200
1723412018034,1723412018242,GET_card,208,1,0,200
1723412018242,1723412018539,POST_order,297,1,0,200
1723412018242,1723412018346,GET_main,104,1,0,200
1723412018242,1723412018453,GET_card,211,1,0,200
1723412018453,1723412018749,POST_order,296,1,0,200
1723412018454,1723412018559,GET_main,105,1,0,200
1723412018453,1723412018701,GET_card,248,1,0,200
1723412018702,1723412019002,POST_order,300,1,0,200
1723412018702,1723412018798,GET_main,96,1,0,200
1723412018702,1723412018917,GET_card,215,1,0,200
1723412018917,1723412019217,POST_order,300,1,0,200
1723412018918,1723412019023,GET_main,105,1,0,200
1723412018917,1723412019131,GET_card,214,1,0,200
1723412019131,1723412019432,POST_order,301,1,0,200
1723412019132,1723412019228,GET_main,96,1,0,200
1723412019132,1723412019344,GET_card,212,1,0,200
1723412019345,1723412019640,POST_order,295,1,0,200
1723412019345,1723412019443,GET_main,98,1,0,200
1723412019345,1723412019560,GET_card,215,1,0,200
1723412019560,1723412019862,POST_order,302,1,0,200
1723412019561,1723412019660,GET_main,99,1,0,200
1723412019561,1723412019773,GET_card,212,1,0,200
1723412019774,1723412020079,POST_order,305,1,0,200
1723412019774,1723412019877,GET_main,103,1,0,200
1723412019774,1723412019989,GET_card,215,1,0,200
1723412019989,1723412020288,POST_order,299,1,0,200
1723412019990,1723412020087,GET_main,97,1,0,200
1723412019989,1723412020205,GET_card,216,1,0,200
1723412020205,1723412020509,POST_order,304,1,0,200
1723412020205,1723412020310,GET_main,105,1,0,200
1723412020205,1723412020420,GET_card,215,1,0,200
1723412020420,1723412020715,POST_order,295,1,0,200
1723412020421,1723412020521,GET_main,100,1,0,200
1723412020420,1723412020634,GET_card,214,1,0,200
1723412020635,1723412020931,POST_order,296,1,0,200
1723412020635,1723412020733,GET_main,98,1,0,200
1723412020635,1723412020843,GET_card,208,1,0,200
1723412020844,1723412021142,POST_order,298,1,0,200
1723412020844,1723412020940,GET_main,96,1,0,200
1723412020844,1723412021059,GET_card,215,1,0,200
1723412021060,1723412021364,POST_order,304,1,0,200
1723412021061,1723412021159,GET_main,98,1,0,200
1723412021061,1723412021277,GET_card,216,1,0,200
1723412021278,1723412021578,POST_order,300,1,0,200
1723412021278,1723412021373,GET_main,95,1,0,200
1723412021278,1723412021494,GET_card,216,1,0,200
1723412021494,1723412021790,POST_order,296,1,0,200
1723412021494,1723412021592,GET_main,98,1,0,200
1723412021494,1723412021710,GET_card,216,1,0,200
1723412021710,1723412022006,POST_order,296,1,0,200
1723412021711,1723412021811,GET_main,100,1,0,200
1723412021711,1723412021927,GET_card,216,1,0,200
1723412021928,1723412022228,POST_order,300,1,0,200
1723412021928,1723412022027,GET_main,99,1,0,200
1723412021928,1723412022141,GET_card,213,1,0,200
1723412022142,1723412022438,POST_order,296,1,0,200
1723412022142,1723412022244,GET_main,102,1,0,200
1723412022142,1723412022357,GET_card,215,1,0,200
1723412022358,1723412022660,POST_order,302,1,0,200
1723412022358,1723412022453,GET_main,95,1,0,200
1723412022358,1723412022573,GET_card,215,1,0,200
1723412022573,1723412022869,POST_order,296,1,0,200
1723412022573,1723412022675,GET_main,102,1,0,200
1723412022573,1723412022791,GET_card,218,1,0,200
1723412022791,1723412023089,POST_order,298,1,0,200
1723412022791,1723412022895,GET_main,104,1,0,200
1723412022791,1723412023006,GET_card,215,1,0,200
1723412023006,1723412023309,POST_order,303,1,0,200
1723412023006,1723412023111,GET_main,105,1,0,200
1723412023006,1723412023222,GET_card,216,1,0,200
1723412023222,1723412023526,POST_order,304,1,0,200
1723412023223,1723412023319,GET_main,96,1,0,200
1723412023222,1723412023437,GET_card,215,1,0,200
1723412023437,1723412023735,POST_order,298,1,0,200
1723412023437,1723412023539,GET_main,102,1,0,200
1723412023437,1723412023650,GET_card,213,1,0,200
1723412023650,1723412023949,POST_order,299,1,0,200
1723412023650,1723412023751,GET_main,101,1,0,200
1723412023650,1723412023864,GET_card,214,1,0,200
1723412023864,1723412024159,POST_order,295,1,0,200
1723412023864,1723412023969,GET_main,105,1,0,200
1723412023864,1723412024079,GET_card,215,1,0,200
1723412024079,1723412024376,POST_order,297,1,0,200
1723412024079,1723412024178,GET_main,99,1,0,200
1723412024079,1723412024294,GET_card,215,1,0,200
1723412024295,1723412024596,POST_order,301,1,0,200
1723412024295,1723412024391,GET_main,96,1,0,200
1723412024295,1723412024509,GET_card,214,1,0,200
1723412024509,1723412024807,POST_order,298,1,0,200
1723412024509,1723412024610,GET_main,101,1,0,200
1723412024509,1723412024724,GET_card,215,1,0,200
1723412024725,1723412025022,POST_order,297,1,0,200
1723412024725,1723412024830,GET_main,105,1,0,200
1723412024725,1723412024935,GET_card,210,1,0,200
1723412024936,1723412025241,POST_order,305,1,0,200
1723412024936,1723412025034,GET_main,98,1,0,200
1723412024936,1723412025152,GET_card,216,1,0,200
1723412025152,1723412025449,POST_order,297,1,0,200
1723412025153,1723412025251,GET_main,98,1,0,200
1723412025152,1723412025369,GET_card,217,1,0,200
1723412025369,1723412025666,POST_order,297,1,0,200
1723412025369,1723412025465,GET_main,96,1,0,200
1723412025369,1723412025583,GET_card,214,1,0,200
1723412025584,1723412025886,POST_order,302,1,0,200
1723412025584,1723412025689,GET_main,105,1,0,200
1723412025584,1723412025800,GET_card,216,1,0,200
1723412025800,1723412026101,POST_order,301,1,0,200
1723412025800,1723412025898,GET_main,98,1,0,200
1723412025800,1723412026012,GET_card,212,1,0,200
1723412026013,1723412026318,POST_order,305,1,0,200
1723412026013,1723412026117,GET_main,104,1,0,200
1723412026012,1723412026227,GET_card,215,1,0,200
1723412026228,1723412026528,POST_order,300,1,0,200
1723412026228,1723412026326,GET_main,98,1,0,200
1723412026228,1723412026442,GET_card,214,1,0,200
1723412026443,1723412026740,POST_order,297,1,0,200
1723412026443,1723412026548,GET_main,105,1,0,200
1723412026443,1723412026656,GET_card,213,1,0,200
1723412026657,1723412026953,POST_order,296,1,0,200
1723412026657,1723412026755,GET_main,98,1,0,200
1723412026657,1723412026873,GET_card,216,1,0,200
1723412026873,1723412027178,POST_order,305,1,0,200
1723412026873,1723412026978,GET_main,105,1,0,200
1723412026873,1723412027085,GET_card,212,1,0,200
1723412027087,1723412027386,POST_order,299,1,0,200
1723412027087,1723412027189,GET_main,102,1,0,200
1723412027087,1723412027301,GET_card,214,1,0,200
1723412027302,1723412027602,POST_order,300,1,0,200
1723412027302,1723412027400,GET_main,98,1,0,200
1723412027302,1723412027515,GET_card,213,1,0,200
1723412027516,1723412027816,POST_order,300,1,0,200
1723412027516,1723412027621,GET_main,105,1,0,200
1723412027516,1723412027730,GET_card,214,1,0,200
1723412027731,1723412028030,POST_order,299,1,0,200
1723412027731,1723412027829,GET_main,98,1,0,200
1723412027731,1723412027945,GET_card,214,1,0,200
1723412027946,1723412028243,POST_order,297,1,0,200
1723412027946,1723412028045,GET_main,99,1,0,200
1723412027946,1723412028161,GET_card,215,1,0,200
1723412028161,1723412028458,POST_order,297,1,0,200
1723412028162,1723412028264,GET_main,102,1,0,200
1723412028161,1723412028373,GET_card,212,1,0,200
1723412028373,1723412028671,POST_order,298,1,0,200
1723412028373,1723412028478,GET_main,105,1,0,200
1723412028373,1723412028585,GET_card,212,1,0,200
1723412028586,1723412028881,POST_order,295,1,0,200
1723412028586,1723412028687,GET_main,101,1,0,200
1723412028586,1723412028799,GET_card,213,1,0,200
1723412028799,1723412029102,POST_order,303,1,0,200
1723412028799,1723412028900,GET_main,101,1,0,200
1723412028799,1723412029014,GET_card,215,1,0,200
1723412029014,1723412029312,POST_order,298,1,0,200
1723412029014,1723412029112,GET_main,98,1,0,200
1723412029014,1723412029227,GET_card,213,1,0,200
1723412029227,1723412029529,POST_order,302,1,0,200
1723412029228,1723412029324,GET_main,96,1,0,200
1723412029227,1723412029442,GET_card,215,1,0,200
1723412029443,1723412029738,POST_order,295,1,0,200
1723412029443,1723412029547,GET_main,104,1,0,200
1723412029443,1723412029654,GET_card,211,1,0,200
1723412029655,1723412029960,POST_order,305,1,0,200
1723412029655,1723412029753,GET_main,98,1,0,200
1723412029655,1723412029869,GET_card,214,1,0,200
1723412029870,1723412030174,POST_order,304,1,0,200
1723412029870,1723412029975,GET_main,105,1,0,200
1723412029870,1723412030085,GET_card,215,1,0,200
1723412030086,1723412030381,POST_order,295,1,0,200
1723412030086,1723412030185,GET_main,99,1,0,200
1723412030086,1723412030300,GET_card,214,1,0,200
1723412030300,1723412030599,POST_order,299,1,0,200
1723412030301,1723412030397,GET_main,96,1,0,200
1723412030300,1723412030515,GET_card,215,1,0,200
1723412030515,1723412030818,POST_order,303,1,0,200
1723412030515,1723412030615,GET_main,100,1,0,200
1723412030515,1723412030729,GET_card,214,1,0,200
1723412030730,1723412031031,POST_order,301,1,0,200
1723412030730,1723412030828,GET_main,98,1,0,200
1723412030730,1723412030945,GET_card,215,1,0,200
1723412030946,1723412031248,POST_order,302,1,0,200
1723412030946,1723412031049,GET_main,103,1,0,200
1723412030946,1723412031161,GET_card,215,1,0,200
1723412031161,1723412031456,POST_order,295,1,0,200
1723412031161,1723412031265,GET_main,104,1,0,200
1723412031161,1723412031376,GET_card,215,1,0,200
1723412031377,1723412031672,POST_order,295,1,0,200
1723412031377,1723412031474,GET_main,97,1,0,200
1723412031377,1723412031592,GET_card,215,1,0,200
1723412031592,1723412031893,POST_order,301,1,0,200
1723412031592,1723412031691,GET_main,99,1,0,200
1723412031592,1723412031807,GET_card,215,1,0,200
1723412031808,1723412032113,POST_order,305,1,0,200
1723412031808,1723412031909,GET_main,101,1,0,200
1723412031808,1723412032019,GET_card,211,1,0,200
1723412032019,1723412032319,POST_order,300,1,0,200
1723412032019,1723412032115,GET_main,96,1,0,200
1723412032019,1723412032234,GET_card,215,1,0,200
1723412032235,1723412032539,POST_order,304,1,0,200
1723412032235,1723412032337,GET_main,102,1,0,200
1723412032235,1723412032485,GET_card,250,1,0,200
1723412032486,1723412032788,POST_order,302,1,0,200
1723412032486,1723412032587,GET_main,101,1,0,200
1723412032485,1723412032698,GET_card,213,1,0,200
1723412032698,1723412033001,POST_order,303,1,0,200
1723412032698,1723412032797,GET_main,99,1,0,200
1723412032698,1723412032912,GET_card,214,1,0,200
1723412032913,1723412033214,POST_order,301,1,0,200
1723412032913,1723412033013,GET_main,100,1,0,200
1723412032913,1723412033123,GET_card,210,1,0,200
1723412033124,1723412033419,POST_order,295,1,0,200
1723412033124,1723412033228,GET_main,104,1,0,200
1723412033124,1723412033341,GET_card,217,1,0,200
1723412033341,1723412033646,POST_order,305,1,0,200
1723412033342,1723412033437,GET_main,95,1,0,200
1723412033341,1723412033559,GET_card,218,1,0,200
1723412033559,1723412033856,POST_order,297,1,0,200
1723412033559,1723412033661,GET_main,102,1,0,200
1723412033559,1723412033775,GET_card,216,1,0,200
1723412033775,1723412034079,POST_order,304,1,0,200
1723412033776,1723412033872,GET_main,96,1,0,200
1723412033775,1723412033990,GET_card,215,1,0,200
1723412033991,1723412034289,POST_order,298,1,0,200
1723412033991,1723412034090,GET_main,99,1,0,200
1723412033991,1723412034206,GET_card,215,1,0,200
1723412034207,1723412034506,POST_order,299,1,0,200
1723412034207,1723412034308,GET_main,101,1,0,200
1723412034208,1723412034425,GET_card,217,1,0,200
1723412034425,1723412034724,POST_order,299,1,0,200
1723412034425,1723412034524,GET_main,99,1,0,200
1723412034426,1723412034642,GET_card,216,1,0,200
1723412034641,1723412034936,POST_order,295,1,0,200
1723412034641,1723412034736,GET_main,95,1,0,200
1723412034642,1723412034854,GET_card,212,1,0,200
1723412034853,1723412035155,POST_order,302,1,0,200
1723412034853,1723412034956,GET_main,103,1,0,200
1723412034854,1723412035069,GET_card,215,1,0,200
1723412035069,1723412035372,POST_order,303,1,0,200
1723412035069,1723412035169,GET_main,100,1,0,200
1723412035070,1723412035285,GET_card,215,1,0,200
1723412035285,1723412035584,POST_order,299,1,0,200
1723412035285,1723412035387,GET_main,102,1,0,200
1723412035286,1723412035502,GET_card,216,1,0,200
1723412035502,1723412035802,POST_order,300,1,0,200
1723412035502,1723412035605,GET_main,103,1,0,200
1723412035502,1723412035718,GET_card,216,1,0,200
1723412035717,1723412036016,POST_order,299,1,0,200
1723412035717,1723412035817,GET_main,100,1,0,200
1723412035718,1723412035933,GET_card,215,1,0,200
1723412035933,1723412036233,POST_order,300,1,0,200
1723412035933,1723412036035,GET_main,102,1,0,200
1723412035934,1723412036150,GET_card,216,1,0,200
1723412036149,1723412036447,POST_order,298,1,0,200
1723412036149,1723412036245,GET_main,96,1,0,200
1723412036150,1723412036365,GET_card,215,1,0,200
1723412036364,1723412036661,POST_order,297,1,0,200
1723412036364,1723412036462,GET_main,98,1,0,200
1723412036365,1723412036578,GET_card,213,1,0,200
1723412036578,1723412036879,POST_order,301,1,0,200
1723412036579,1723412036681,GET_main,102,1,0,200
1723412036579,1723412036794,GET_card,215,1,0,200
1723412036794,1723412037096,POST_order,302,1,0,200
1723412036795,1723412036891,GET_main,96,1,0,200
1723412036795,1723412037011,GET_card,216,1,0,200
1723412037011,1723412037313,POST_order,302,1,0,200
1723412037011,1723412037112,GET_main,101,1,0,200
1723412037012,1723412037228,GET_card,216,1,0,200
1723412037228,1723412037526,POST_order,298,1,0,200
1723412037228,1723412037324,GET_main,96,1,0,200
1723412037229,1723412037443,GET_card,214,1,0,200
1723412037443,1723412037745,POST_order,302,1,0,200
1723412037443,1723412037538,GET_main,95,1,0,200
1723412037444,1723412037656,GET_card,212,1,0,200
1723412037656,1723412037954,POST_order,298,1,0,200
1723412037656,1723412037761,GET_main,105,1,0,200
1723412037657,1723412037872,GET_card,215,1,0,200
1723412037872,1723412038176,POST_order,304,1,0,200
1723412037872,1723412037967,GET_main,95,1,0,200
1723412037873,1723412038088,GET_card,215,1,0,200
1723412038088,1723412038393,POST_order,305,1,0,200
1723412038088,1723412038191,GET_main,103,1,0,200
1723412038088,1723412038303,GET_card,215,1,0,200
1723412038303,1723412038604,POST_order,301,1,0,200
1723412038303,1723412038399,GET_main,96,1,0,200
1723412038303,1723412038519,GET_card,216,1,0,200
1723412038518,1723412038819,POST_order,301,1,0,200
1723412038518,1723412038617,GET_main,99,1,0,200
1723412038519,1723412038733,GET_card,214,1,0,200
1723412038733,1723412039034,POST_order,301,1,0,200
1723412038733,1723412038829,GET_main,96,1,0,200
1723412038734,1723412038950,GET_card,216,1,0,200
1723412038950,1723412039246,POST_order,296,1,0,200
1723412038950,1723412039051,GET_main,101,1,0,200
1723412038950,1723412039164,GET_card,214,1,0,200
1723412039164,1723412039466,POST_order,302,1,0,200
1723412039164,1723412039259,GET_main,95,1,0,200
1723412039165,1723412039380,GET_card,215,1,0,200
1723412039379,1723412039676,POST_order,297,1,0,200
1723412039379,1723412039480,GET_main,101,1,0,200
1723412039380,1723412039595,GET_card,215,1,0,200
1723412039595,1723412039893,POST_order,298,1,0,200
1723412039595,1723412039698,GET_main,103,1,0,200
1723412039596,1723412039806,GET_card,210,1,0,200
1723412039805,1723412040106,POST_order,301,1,0,200
1723412039805,1723412039901,GET_main,96,1,0,200
1723412039806,1723412040021,GET_card,215,1,0,200
1723412040021,1723412040320,POST_order,299,1,0,200
1723412040021,1723412040116,GET_main,95,1,0,200
1723412040022,1723412040234,GET_card,212,1,0,200
1723412040234,1723412040533,POST_order,299,1,0,200
1723412040234,1723412040335,GET_main,101,1,0,200
1723412040235,1723412040446,GET_card,211,1,0,200
1723412040446,1723412040745,POST_order,299,1,0,200
1723412040446,1723412040548,GET_main,102,1,0,200
1723412040447,1723412040661,GET_card,214,1,0,200
1723412040661,1723412040959,POST_order,298,1,0,200
1723412040661,1723412040765,GET_main,104,1,0,200
1723412040662,1723412040877,GET_card,215,1,0,200
1723412040877,1723412041178,POST_order,301,1,0,200
1723412040877,1723412040975,GET_main,98,1,0,200
1723412040878,1723412041093,GET_card,215,1,0,200
1723412041092,1723412041387,POST_order,295,1,0,200
1723412041092,1723412041192,GET_main,100,1,0,200
1723412041093,1723412041304,GET_card,211,1,0,200
1723412041303,1723412041599,POST_order,296,1,0,200
1723412041304,1723412041408,GET_main,104,1,0,200
1723412041304,1723412041520,GET_card,216,1,0,200
1723412041519,1723412041823,POST_order,304,1,0,200
1723412041520,1723412041624,GET_main,104,1,0,200
1723412041520,1723412041731,GET_card,211,1,0,200
1723412041731,1723412042033,POST_order,302,1,0,200
1723412041731,1723412041827,GET_main,96,1,0,200
1723412041731,1723412041944,GET_card,213,1,0,200
1723412041944,1723412042239,POST_order,295,1,0,200
1723412041944,1723412042049,GET_main,105,1,0,200
1723412041945,1723412042161,GET_card,216,1,0,200
1723412042161,1723412042463,POST_order,302,1,0,200
1723412042161,1723412042257,GET_main,96,1,0,200
1723412042162,1723412042377,GET_card,215,1,0,200
1723412042376,1723412042681,POST_order,305,1,0,200
1723412042377,1723412042473,GET_main,96,1,0,200
1723412042378,1723412042593,GET_card,215,1,0,200
1723412042592,1723412042889,POST_order,297,1,0,200
1723412042592,1723412042691,GET_main,99,1,0,200
1723412042593,1723412042807,GET_card,214,1,0,200
1723412042806,1723412043102,POST_order,296,1,0,200
1723412042806,1723412042905,GET_main,99,1,0,200
1723412042807,1723412043020,GET_card,213,1,0,200
1723412043019,1723412043322,POST_order,303,1,0,200
1723412043019,1723412043124,GET_main,105,1,0,200
1723412043020,1723412043233,GET_card,213,1,0,200
1723412043233,1723412043535,POST_order,302,1,0,200
1723412043233,1723412043328,GET_main,95,1,0,200
1723412043234,1723412043447,GET_card,213,1,0,200
1723412043446,1723412043742,POST_order,296,1,0,200
1723412043446,1723412043545,GET_main,99,1,0,200
1723412043447,1723412043662,GET_card,215,1,0,200
1723412043661,1723412043966,POST_order,305,1,0,200
1723412043662,1723412043758,GET_main,96,1,0,200
1723412043662,1723412043877,GET_card,215,1,0,200
1723412043876,1723412044172,POST_order,296,1,0,200
1723412043877,1723412043982,GET_main,105,1,0,200
1723412043878,1723412044094,GET_card,216,1,0,200
1723412044094,1723412044390,POST_order,296,1,0,200
1723412044094,1723412044191,GET_main,97,1,0,200
1723412044094,1723412044311,GET_card,217,1,0,200
1723412044312,1723412044609,POST_order,297,1,0,200
1723412044312,1723412044411,GET_main,99,1,0,200
1723412044312,1723412044527,GET_card,215,1,0,200
1723412044528,1723412044825,POST_order,297,1,0,200
1723412044528,1723412044629,GET_main,101,1,0,200
1723412044528,1723412044744,GET_card,216,1,0,200
1723412044745,1723412045043,POST_order,298,1,0,200
1723412044745,1723412044844,GET_main,99,1,0,200
1723412044745,1723412044960,GET_card,215,1,0,200
1723412044961,1723412045265,POST_order,304,1,0,200
1723412044961,1723412045061,GET_main,100,1,0,200
1723412044961,1723412045176,GET_card,215,1,0,200
1723412045177,1723412045473,POST_order,296,1,0,200
1723412045177,1723412045277,GET_main,100,1,0,200
1723412045177,1723412045391,GET_card,214,1,0,200
1723412045392,1723412045692,POST_order,300,1,0,200
1723412045392,1723412045496,GET_main,104,1,0,200
1723412045392,1723412045608,GET_card,216,1,0,200
1723412045608,1723412045906,POST_order,298,1,0,200
1723412045608,1723412045703,GET_main,95,1,0,200
1723412045608,1723412045824,GET_card,216,1,0,200
1723412045824,1723412046126,POST_order,302,1,0,200
1723412045825,1723412045921,GET_main,96,1,0,200
1723412045824,1723412046036,GET_card,212,1,0,200
1723412046037,1723412046336,POST_order,299,1,0,200
1723412046037,1723412046142,GET_main,105,1,0,200
1723412046037,1723412046288,GET_card,251,1,0,200
1723412046288,1723412046583,POST_order,295,1,0,200
1723412046289,1723412046388,GET_main,99,1,0,200
1723412046288,1723412046502,GET_card,214,1,0,200
1723412046503,1723412046800,POST_order,297,1,0,200
1723412046503,1723412046605,GET_main,102,1,0,200
1723412046503,1723412046717,GET_card,214,1,0,200
1723412046718,1723412047016,POST_order,298,1,0,200
1723412046718,1723412046820,GET_main,102,1,0,200
1723412046718,1723412046934,GET_card,216,1,0,200
1723412046934,1723412047239,POST_order,305,1,0,200
1723412046934,1723412047036,GET_main,102,1,0,200
1723412046934,1723412047148,GET_card,214,1,0,200
1723412047149,1723412047448,POST_order,299,1,0,200
1723412047149,1723412047244,GET_main,95,1,0,200
1723412047149,1723412047364,GET_card,215,1,0,200
1723412047364,1723412047663,POST_order,299,1,0,200
1723412047364,1723412047467,GET_main,103,1,0,200
1723412047364,1723412047577,GET_card,213,1,0,200
1723412047578,1723412047880,POST_order,302,1,0,200
1723412047578,1723412047679,GET_main,101,1,0,200
1723412047578,1723412047792,GET_card,214,1,0,200
1723412047792,1723412048093,POST_order,301,1,0,200
